Finished,IMC,atn_interested,atn_hostile,atn_distracted,atn_nervous,atn_enthusiastic,atn_determined,atn_excited,atn_proud,atn_upset,atn_irritable,atn_strong,atn_paperclip,atn_alert,atn_active,atn_guilty,atn_ashamed,atn_afraid,careful_check,female_clear,male_clear,female_med,female_dark,male_med,male_dark,time_firstclick,time_lastclick,time_submit,ad_describe,adrate_bad,adrate_unfavorable,adrate_lowqual,adrate_negative,adrate_unattract,adrate_useless,adrate_awful,adrate_notapprop,adrate_ineffective,adrate_unconvinc,product_unsatisfac,product_lowqual,product_bad,product_dislike,product_awful,product_negative,product_unfavorable,product_common,product_useless,product_worthless,product_notunique,product_inexpensive,model_competent,model_pushy,model_genuine,model_professional,model_credible,model_fake,model_follower,model_sincere,model_moral,model_assertive,model_charm,model_suspicious,model_peaceful,model_calm,model_subordinate,model_knowledgeable,model_sociable,model_trustworthy,model_honest,model_friendly,model_reliable,model_manipulative,model_experienced,model_respectful,model_phony,model_familiar,model_nosecret,model_mysterious,model_known,model_natural,model_notweird,model_clear,model_attract,model_classy,model_sexy,model_beautiful,model_elegant,model_warm,Q13,recommend,wtb,value_assess,ads_trust,ads_goalinform,ads_informative,ads_truthful,ads_reliablesource,ads_truepicture,ads_accuratelyinformedby,ads_essentialinfo,p_glasses,p_shade,p_pupilvis,gender,age,home_lang,english_length_nohome,wear_glasses,employment,annual_income,education,p_hypoth,Q42
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,24.343,34.758,35.599,"The ad was showing off a wicker outdoor furniture set with a focus on how stylish it is and a man with folding arms smiling showing that if he wants it, I should want it too. I thought the man was distracting and not really identifiable so I didn't care what he found stylish. I wished I had seen a close-up of the set instead of this guy blocking half the picture.",5,4,2,4,5,3,2,2,6,5,4,3,2,1,1,3,4,6,2,3,5,4,4,3,6,4,3,5,4,3,4,6,2,1,4,6,3,3,5,5,5,4,4,4,4,4,5,5,7,1,6,5,4,6,2,3,1,2,2,5,1,3,5,200,5,4,4,5,4,4,4,4,1,1,2,2,20,English,N/A,1,6,2,3,The effectiveness in having a human element in a furniture ad,1
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,18.536,Lady in red plaid smiling.  Selling outdoor comfy furniture.,4,3,4,2,3,5,3,2,5,6,3,5,3,4,3,3,3,7,5,4,7,5,5,7,6,6,5,5,4,6,6,2,5,1,7,7,6,3,7,6,7,7,7,1,4,6,2,3,7,1,1,5,3,4,6,5,5,6,3,5,1,3,5,999,4,2,2,2,4,4,4,2,2,5,5,1,38,English,,1,4,4,5,Perceptions of an advertisement ,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,4.215,12.043,17.631,"Chairs and comfortable seating, and the promise of it being stylish and suited to any weather condition.",2,2,2,2,3,1,3,2,2,3,3,3,2,2,3,2,3,3,3,2,3,4,6,5,6,5,6,2,4,6,6,5,5,2,6,6,4,5,6,6,6,7,5,1,6,6,2,6,6,2,6,6,6,6,4,6,4,4,5,5,1,6,3,500,3,2,2,2,2,2,2,2,1,1,3,1,43,English,All my life,1,1,3,5,How I interpret an ad.,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,49.007,an advert for wicker furniture and how stylish it is,3,2,4,2,3,2,2,3,3,4,3,4,3,5,4,4,3,3,5,5,4,5,5,6,4,6,4,3,5,4,6,6,6,3,5,6,4,6,6,5,5,6,5,3,5,6,4,4,5,5,3,5,6,6,6,5,6,6,6,6,1,3,6,200,4,4,3,3,5,4,4,4,1,5,5,1,66,english,,1,5,3,5,effect advertisement has on your buying decision,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,1.706,8.557,10.914,An advertisement on wicker furniture and a guy saying it is the right choice,3,3,4,3,4,4,3,3,5,5,4,4,3,3,3,3,3,5,4,4,4,4,4,5,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,3,3,3,3,1,4,5,400,4,4,4,4,5,5,5,4,2,3,3,2,22,English,,1,6,2,3,How advertisements are perceived,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,32.038,"There was an outdoor seating set, grayish color, to include one single chair, a love seat, and coffee table. The ad itself was self explanatory along with a customer stating that it was her choice. ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,7,4,4,7,1,7,7,4,7,7,7,7,7,7,1,4,7,1,7,7,1,4,7,7,7,6,5,4,5,5,6,1,7,1,600,3,2,2,3,3,3,3,3,1,1,3,2,32,english,,1,1,4,5,retention,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,21.231,The ad is for a set of wicker furniture pieces. On the right hand side of the ad is a person wearing flannel with a quote over their head.,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,5,4,4,4,3,5,4,4,4,4,5,5,6,5,3,4,5,4,5,5,3,5,5,5,6,4,4,4,4,4,4,1,3,3,150,3,3,2,2,2,2,2,2,1,1,3,2,20,English,,2,6,7,3,Advertising?,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,35.42,It was an okay ad but not that memorable. Why does it have to be 50 characters? I really can't think of 50 characters worth to say about it.,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,2,6,6,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,6,5,4,4,4,4,4,1,4,4,200,4,4,3,3,3,3,3,3,2,3,3,2,38,English,,1,3,2,2,Not really sure.,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,3.347,11.322,91.378,Was a sales ad to have style in comfort where there is a girl with glasses in the ad,2,2,4,3,4,3,2,3,2,2,3,3,2,3,1,3,2,3,2,2,2,3,4,5,4,7,5,3,3,5,4,4,4,4,5,6,6,6,3,6,5,4,5,5,3,5,3,7,5,1,4,7,4,4,7,7,4,7,6,4,1,7,1,500,2,3,2,4,3,2,2,3,1,4,3,1,38,english,38,2,1,4,6,vent opinion,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,20.597,a man with glasses helping to advertise a deck set,4,4,5,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,2,2,3,2,6,4,4,4,6,3,4,3,4,3,4,4,3,3,3,4,5,4,2,6,4,4,4,4,3,3,4,4,4,4,4,4,4,1,4,3,200,4,4,4,4,4,4,4,3,1,1,1,2,39,english,na,1,4,2,2,advertisement perception,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,41.106,"its an ad about furniture, describes the style and the strong material of the cushions, dont like it to much, it would be better if a couple of people were on the cushions having a good time",5,5,1,3,6,5,5,4,5,5,5,1,5,5,5,5,6,5,5,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,4,6,450,3,3,3,3,3,3,4,3,1,3,3,2,26,english,,2,2,2,3,see the impact of an ad ,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,25.715,a wicker set in gray my thoughts are nice set and love the color,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,7,7,7,7,1,7,7,1,7,7,7,7,7,7,1,7,7,1,7,7,1,7,7,7,7,6,6,6,6,6,6,1,7,1,300,2,2,2,2,2,2,2,2,1,1,1,2,58,english,0,2,7,2,2,ads,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,15.424,This is an ad for an outdoor wicker furniture set with a picture of a guy in sunglasses smiling. I think it's a good ad,2,2,3,1,3,3,2,1,2,2,2,2,2,3,2,2,2,4,2,4,4,3,5,4,6,3,5,3,5,4,5,4,4,3,5,5,4,5,6,5,5,6,5,4,4,5,3,5,5,4,5,5,5,5,3,4,4,4,4,5,1,5,3,500,3,4,2,3,4,4,3,2,1,2,5,2,30,English,,1,4,3,5,Not sure.,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,12.884,Wicker patio furniture with gray cushions. It looks very soft and comfortable.,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,5,1,2,3,5,6,7,5,5,5,1,4,5,4,4,4,1,7,6,4,5,6,5,5,6,6,2,4,5,1,5,5,2,2,6,7,6,4,6,4,5,4,6,1,6,1,200,2,1,2,2,2,2,2,2,1,2,3,2,41,English,,2,4,4,3,How well you pay attention to details,1
1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,5.636,5.636,20.391,"Is an advertising about the comfort, the tranquility, and the comity",2,2,1,1,2,3,3,3,1,2,2,1,2,3,3,3,3,2,1,3,5,4,6,5,5,5,6,3,4,5,6,4,5,5,6,7,4,5,6,5,5,6,5,4,6,6,3,6,4,4,5,6,5,5,5,5,4,4,4,5,1,6,5,150,3,2,2,3,2,3,2,3,1,3,4,1,45,English,,2,1,3,5,Consumer behaviors before an informative advertisement,1
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,19.529,38.766,39.606,"What I have seen in this advertisement is a neutral color furniture set. All over the page, it is saying that this furniture set because it will cover your fashion wants. That choosing this set will be your choice.",4,5,1,1,2,3,3,1,1,3,1,1,1,2,1,1,3,2,1,1,1,4,4,5,4,4,4,4,3,4,7,4,4,4,4,4,4,4,4,4,4,7,5,4,4,4,4,1,4,4,4,6,7,7,4,5,4,7,4,7,1,7,3,"3,000",2,1,1,2,3,4,4,2,2,1,1,2,20,English,,1,3,3,2,To look at a pic of an advertisement and rate the ad in several areas.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,15.38,"A twenty something in a flannel shirt and sun glasses with his arms folded, standing in front of a couch being advertised for a furniture store. Did not understand the relevancy or connection between the model and the product being advertised.",7,5,5,4,6,6,5,6,7,7,5,6,6,5,5,6,7,6,5,6,7,5,2,6,1,3,1,7,6,3,5,3,2,6,5,7,6,2,6,3,4,6,3,6,2,3,7,1,6,7,2,1,1,1,2,1,2,3,1,4,1,1,7,595,4,4,5,3,4,4,5,3,1,5,4,1,52,English,,2,1,4,3,Connecting an advertised merchandise with a model to determine credibility and truthfulness with the advertisement.,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,31.695,"This was an ad for all weather wicker seating.  It showed a satisfied customer, but unfortunately didn't talk about price, or even name the retailer.",7,7,7,7,6,7,7,4,7,7,2,2,2,2,2,2,2,3,2,3,3,3,6,6,6,6,6,2,3,6,6,6,6,2,6,6,4,6,6,6,6,6,6,2,6,6,2,5,5,3,3,5,5,6,4,5,1,1,5,5,1,4,4,300,4,5,4,4,3,2,2,3,1,1,5,1,45,English,Native Speaker,1,1,4,5,An attention test to see if the person in the ad effected our feelings towards the product.,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,5.094,181.001,181.436,I just saw a nice furniture chair in a well designed advertisement. And I think it's beautiful. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,7,7,7,1,7,5,7,7,7,1,7,7,3,7,7,7,7,7,7,1,7,7,1,4,5,5,7,7,7,7,1,1,1,1,1,1,1,7,1,300,2,1,1,1,1,1,1,2,1,2,4,1,30,English ,,2,1,3,5,Customers opinion on chair advertisement ,1
1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,27.927,The girl was thinking that it was her choice because it was the right choice so she must be certain of her choice. The outdoor furniture looked like it would perform as the ad states; durable and nice looking. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,4,7,1,4,7,4,7,6,1,1,1,4,7,7,4,7,7,4,1,4,6,1,4,5,2,1,7,7,7,6,6,4,5,5,5,1,6,2,800,3,2,2,3,2,2,2,2,1,4,4,2,69,English,,1,2,2,5,Judging the trustworthiness of advertising and our concept of the product and the person promoting the product.,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,11.33,"Wicker chairs on a wooden porch, a girl in a red plaid shirt saying about how it was the right choice in picking the brand.",3,4,5,1,3,3,3,1,4,6,3,7,4,4,4,1,4,7,4,7,7,1,5,1,1,4,4,4,7,7,4,1,7,4,7,7,4,4,7,4,4,7,4,4,4,4,4,1,4,4,1,4,1,4,5,2,1,5,1,5,1,4,7,100,5,1,5,5,5,5,5,5,1,1,1,2,21,English,,1,6,1,5,Perception and reaction on advertistments,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,27.181," / 113/5000 / A game of receipt, to rest or receive visits, comfortable, safe and fresh. A young man with dark glasses.",2,1,1,3,2,1,3,1,1,2,2,1,2,3,3,2,1,1,1,2,6,4,4,6,5,3,5,4,4,4,6,5,4,4,6,6,4,3,5,4,4,6,4,5,3,5,3,5,4,4,5,7,4,6,4,5,4,4,5,4,1,6,3,180,3,2,2,4,3,4,3,3,1,5,3,2,25,Spanish,10,2,2,1,5,"Effect of consumers, by looking at product details",1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,76.223,"I saw a propaganda about some beautiful furniture, a model wearing sunglasses, which seemed very relaxed but not very context with the background image",5,4,4,3,5,5,3,3,5,4,3,4,3,2,4,3,3,3,3,4,5,4,4,4,2,5,3,5,4,5,4,5,4,5,4,5,4,5,4,3,4,5,4,5,6,4,3,3,5,2,2,5,6,6,5,4,4,5,3,5,1,3,3,400,4,3,2,3,4,2,3,2,1,2,5,2,25,spanish,15 years,2,6,1,4,It is a bit strange the material they use,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,11.717,39.6,41.078," / The perfect place of rest and peace where we can think, meditate share with family and friends",2,3,2,2,1,1,2,1,1,3,2,2,2,1,1,1,1,2,2,2,3,4,7,7,6,7,7,2,2,6,7,7,7,6,6,6,2,6,6,6,7,7,7,1,6,6,2,7,6,2,6,6,7,7,7,6,5,6,6,7,1,7,7,8000,1,2,1,2,2,2,2,4,2,1,1,1,38,ingles,7 years,2,1,6,5,"Very well, I loved it",1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,40.4,I like the add it tell you it is your choice and it the right choice,1,2,2,1,1,2,1,2,1,1,3,2,2,3,3,2,2,2,2,2,2,2,7,4,7,7,7,7,1,6,7,1,7,2,7,7,1,6,7,7,6,6,6,1,7,7,1,6,2,6,7,7,1,6,5,6,5,6,7,7,1,7,1,799,1,2,1,1,1,1,1,2,2,1,4,2,51,English,,1,4,3,2,I like the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,18.489,The man in the red plaid shirt was talking about how much he enjoyed the wick furniture set.  The set had plush cushions.,3,2,3,1,2,4,3,1,4,4,3,3,1,2,3,3,2,4,1,3,4,4,6,7,6,4,5,5,4,5,6,4,5,2,5,6,4,4,5,5,5,6,5,3,4,4,4,5,5,2,4,7,7,7,6,4,5,3,3,4,1,5,3,300,4,3,2,3,4,4,4,3,2,3,3,2,67,English,,1,5,3,4,How a person perceives advertisements and what they look for.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,52.333,This was an ad for outdoor furniture with a picture of a guy in a red and black plad shirt. It was a very simple ad. I didn't find it particularly interesting. ,4,4,4,4,4,4,4,4,4,4,1,4,1,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,6,4,4,4,4,4,1,4,4,500,3,2,2,2,2,2,2,2,2,3,3,2,56,English,,1,3,1,4,I'm not sure.,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,22.704,29.236,30.611,saw a lady smiling and ad said about making the right choice ,3,4,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,4,4,4,3,4,4,7,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,6,1,4,3,200,2,2,4,2,2,2,2,2,2,1,5,2,56,English,,1,4,6,2,furniture ,1
1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,51.079,"Wicker outdoor furniture. 2 Chairs, a Love Seat.  Gray cushions. All-weather.  I'm not fond of wicker furniture myself. The wording is a bit confusing, I had to read it 3 times and really pause at the commons. Sounds like the cushions are going to entertain. ",4,3,3,2,3,3,3,2,3,4,2,2,2,5,4,2,2,6,3,3,6,3,6,6,6,5,6,1,4,6,7,5,4,1,6,7,4,6,6,6,6,6,6,1,6,7,1,6,7,1,6,7,7,7,5,5,2,4,1,6,1,2,7,250,2,2,2,2,2,2,2,4,2,1,3,2,61,English,61,2,5,4,4,If the way a sales person's looks has any influence on a person's purchasing preferences. ,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,13.188,this advertisement is for home furniture and home decoram,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,2,2,6,6,6,6,2,6,6,4,6,6,6,6,6,6,1,6,7,1,5,6,2,6,6,6,6,6,6,6,6,6,6,1,6,1,200,2,2,2,4,3,3,3,3,1,1,1,2,27,english,,1,2,1,3,it was fun,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,39.397,the right choice to buy wicker chair. stylish and comfortable wicker chair with pillows ,2,3,1,2,1,2,3,2,4,2,3,1,2,2,2,3,4,4,3,3,2,3,6,4,6,6,5,4,2,5,5,7,5,3,3,6,3,6,6,5,6,7,5,4,5,6,3,4,5,2,4,3,4,6,7,6,4,1,6,6,1,6,2,200,3,1,1,4,2,3,2,2,1,3,4,1,22,Indonesian,10 years,1,6,3,5,i think this study about wicker chair advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,17.581,17.581,21.604,"wicker furniture advert, woman in check shirt and sunglasses (who didn't seem to fit with the tone)",3,2,3,2,4,2,3,4,4,5,2,3,3,3,2,3,3,5,2,3,5,5,5,6,3,5,3,6,3,4,5,4,3,2,7,7,4,3,6,5,5,6,5,3,4,5,5,5,7,2,3,5,7,5,6,4,2,6,3,6,1,6,2,150,4,2,2,3,3,1,2,3,1,5,2,2,33,english,33,1,2,3,3,advertisments,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,20.617,"The ad is about a wicker set, and features a girl wearing glasses claiming that it's the right choice for her",3,3,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,4,3,3,4,4,5,4,4,5,5,4,4,4,4,4,4,3,5,4,4,4,5,5,5,5,5,4,4,4,4,5,5,3,5,5,5,5,5,5,4,5,4,5,1,4,4,600,3,3,3,3,3,3,3,2,1,1,1,1,39,English,,2,1,4,5,Advertisements and what we pay attention to,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,42.612,"This advertisement displays a set of outdoor wicker furniture. It also shows some random guy wearing sunglasses and a big smile. The guy appears to be out of place in this ad, and to that point, he covers up half of the furniture. The ad discussed stylish furniture, and this guy did not appear to be very stylish, either. The ad also contained a strange, unrelated message: ""It's the right choice because it's my choice."" Overall, the ad contained several mixed messages, making it confusing and ineffective. But the furniture looked nice.",6,6,6,4,3,5,3,5,7,4,2,2,1,1,1,2,2,3,2,4,3,3,4,6,2,3,2,6,4,2,4,6,2,6,3,5,3,2,6,2,2,5,3,6,5,4,6,2,4,6,2,1,2,5,4,2,2,3,2,4,1,6,2,400,4,2,2,4,4,4,3,2,1,5,5,1,40,English,,1,1,4,5,Consumer perceptions about advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,3.425,3.425,34.301,"Outdoor ""living room"" seating with a 2-seater couch, two chairs, and a coffee table. Gray cushions. Wicker. For the record, most of that type of furniture is not suitable for a person of my weight. / Smiling man standing in front of them with his arms folded. Quote from him I don't remember.",5,5,3,4,4,7,4,4,7,7,7,3,3,2,3,3,3,3,7,7,7,4,4,4,2,4,3,6,4,3,2,4,3,4,4,5,4,5,6,4,4,5,4,4,5,3,7,5,4,2,6,2,1,6,5,4,2,3,2,3,1,4,7,650,2,1,1,2,2,2,2,2,2,1,3,2,66,American English,,1,5,2,5,I have no idea,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,18.987,18.987,20.842,"the furniture is nice but the ad could be improved, its quite dull, the furniture could be better styled to look more on trend, the woman looks odd, she deosn't sell it to me",5,4,5,4,3,2,4,4,4,5,5,4,4,4,4,5,5,7,3,4,7,6,3,4,1,4,1,7,4,2,4,6,4,5,4,4,4,4,4,3,4,4,4,5,4,4,6,2,4,2,1,1,3,3,4,2,2,4,2,3,1,3,5,175,4,2,2,3,4,4,4,3,1,4,5,2,48,english,,1,1,2,4,perceptions of person in the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,11.593,11.593,12.572,Is an advertisement for dining and women's clothing,2,4,2,2,2,3,3,2,2,3,3,3,3,1,2,2,3,3,2,2,3,5,5,4,5,5,6,3,1,6,6,,5,,5,6,5,6,6,6,,6,6,3,6,6,2,5,5,2,6,5,6,6,6,6,7,7,5,4,1,6,2,600,4,3,3,4,3,3,3,4,1,5,3,1,22,english,0,1,2,2,5,,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,33.805,33.805,38.306,You see a person wearing glasses and red shirt promoting a wooden outdoor furniture and cushions,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,1,1,6,6,6,6,2,6,6,4,6,6,6,6,6,6,2,6,6,2,6,6,2,6,6,6,6,6,6,6,6,6,6,1,7,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,38,English,,2,1,2,6,Advertisement Evaluation,1
1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,7.805,it discusses liking what you buy and enjoying what it can do for you,1,2,4,3,2,3,4,2,4,3,3,3,3,2,3,4,4,2,2,3,4,3,3,3,4,4,3,3,4,2,4,3,3,3,2,4,3,3,4,4,4,3,2,2,3,4,3,2,4,5,6,3,3,4,6,4,5,5,6,6,1,6,2,500,2,2,3,2,2,1,2,2,1,3,4,1,31,english,,1,1,4,2,advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,6.173,26.772,27.622,"It was or look like a wicker brown patio set. Man was wearing a red plaid shirt, had brown hair glasses. Said he likjes this set",4,6,4,5,7,1,3,1,4,7,3,3,1,7,3,3,1,7,1,5,7,7,5,2,2,4,4,6,7,5,7,7,3,4,7,7,5,6,6,4,7,7,4,6,4,7,4,5,7,1,1,5,7,7,4,3,3,4,3,4,1,1,7,300,4,1,3,4,2,3,4,2,1,3,3,2,67,English,,1,5,2,2,Looking at what was being advertising ,1
1,1,1,1,1,,1,,,1,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,11.373,"It showed some stuff in the background, but not much because the main focus is the guy standing with the shades on.",3,4,3,2,3,5,3,3,3,4,1,1,1,1,1,1,2,6,3,2,5,7,7,7,1,5,2,7,4,3,4,5,5,4,7,7,1,5,5,3,4,6,2,1,6,7,1,1,7,1,5,3,2,3,5,6,3,3,5,7,1,5,4,500,5,5,4,5,5,5,5,4,1,3,5,1,23,English,,2,1,4,4,Effectiveness of advertisements,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,17.358,"i see a woman with glasses, and a furniture set that is grey and made out of wood/wicker. ",2,3,3,3,2,3,3,2,3,3,2,2,2,3,3,2,3,4,3,4,2,3,6,3,5,5,4,3,4,5,5,5,6,5,5,5,4,5,5,6,4,5,5,5,5,5,3,4,4,5,4,5,3,4,5,5,3,5,4,4,1,5,3,300,4,4,2,4,4,4,4,4,1,2,4,2,22,english,,2,4,4,3,seeing how people react and what they remember about ads ,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,27.026,"It was an ad for wicker furniture. There was a description saying how nice it was. On the right, there was a girl saying, ""It's my choice because it's the right choice."" That choice of words to put there seems unrelated to furniture and honestly kind of weird.",5,4,5,4,4,4,4,4,5,5,2,2,2,2,2,2,2,4,1,4,4,4,4,2,2,4,2,6,2,2,4,6,2,6,2,4,2,4,4,4,4,2,2,6,4,4,6,2,6,2,6,2,2,4,6,6,4,6,4,2,1,4,4,299,3,2,2,4,3,4,3,3,2,1,1,2,35,English,,1,3,2,5,I have no idea.,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,30.864,Stylish for everyone wicker furniture a woman with glasses,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,3,1,2,1,3,1,3,7,6,7,7,7,1,2,6,7,7,6,1,7,7,4,6,7,7,7,7,7,1,6,7,2,6,6,4,6,7,7,7,6,7,4,5,5,7,1,6,2,450,2,2,1,2,1,1,2,1,1,3,4,2,45,english,,2,4,5,2,how is your memory of details,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,764.844,"I saw the wicker seating set with the plush cushions, the guy who thinks his choice is always the right choice and it came across rather arrogant. I liked the item itself, though. I think the guy and the thought bubble with his words ruined the ad. ",5,5,3,5,4,3,4,4,6,5,2,2,2,2,3,2,3,5,3,3,6,3,3,2,3,2,4,6,4,3,4,6,3,6,3,2,3,3,4,3,3,3,3,6,3,3,6,3,5,3,5,3,2,4,2,2,1,2,2,2,1,3,6,350,3,2,2,3,3,3,4,2,1,2,3,2,37,English,,1,1,3,5,to see how i perceived the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,35.725,38.657,47.777,"I saw a young white yuppie male standing in front of some wicker furniture on a ptio. He had on a red shirt, white t shirt and was wearing sun glasses. The wicker furniture had grey cushions. there was white fence around the patio.",1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,5,4,3,2,7,6,5,7,7,1,3,6,7,7,7,1,7,7,1,6,7,6,6,7,7,6,7,7,2,6,7,1,6,7,7,7,6,6,5,4,5,6,1,2,6,500,2,4,2,2,2,2,2,2,1,5,5,1,56,English,,1,1,4,4,Advertising.,1
